Fresh feed flow,Ambient temperature,Feed temperature,Reactor pressure,Regenerator pressure,Furnace temperature,Reactor feed temperature,Regenerator temperature,Catalyst level,Stack gas temperature,Stack gas CO content (ppm),regenerature temperature controller valve opening,Reactor feed temperature controller valve opening,Reactor temperature controller valve opening,Ampearage combustion air blower,Ampearage wet gas blower,Furnace fuel flowrate,Combustion air flowrate,LPG flowrate,Light cycle oil flowrate,Reflux flowrate,Overhead fractionator temperature,Fractionator temperature controller valve opening
167.8,79.997,460.92,34.4,28,1581.3,616,1249.9,32.156,1255.5,29758,26.006,59.118,44.272,286.13,223.88,2031.2,3821,3390.4,1680.9,3414.1,321.76,55.36
167.79,79.992,460.7,34.4,28,1582.5,615.99,1249.9,32.169,1255.5,29746,26.007,59.209,44.264,286.13,223.89,2034.3,3821,3390.6,1681.3,3414.6,321.77,55.367
167.77,79.989,460.59,34.4,28,1583.2,615.99,1249.9,32.18,1255.5,29734,26.006,59.257,44.256,286.13,223.9,2035.9,3820.9,3390.7,1681.7,3415.1,321.77,55.374
167.75,79.982,460.59,34.4,28,1583,616,1249.9,32.194,1255.5,29722,26.003,59.243,44.246,286.11,223.9,2035.5,3820.8,3390.8,1682.2,3415.5,321.77,55.38
167.72,79.977,460.46,34.4,28,1583.6,615.99,1249.9,32.205,1255.5,29710,25.998,59.292,44.237,286.09,223.91,2037.2,3820.5,3390.8,1682.7,3415.8,321.77,55.385
167.74,79.983,460.75,34.4,28,1582,616.01,1249.9,32.208,1255.5,29700,25.994,59.172,44.234,286.08,223.92,2033,3820.1,3391.1,1683.2,3416.1,321.78,55.389
167.75,79.983,460.93,34.4,28,1580.9,616.01,1250,32.212,1255.5,29692,25.989,59.089,44.23,286.07,223.93,2030.2,3819.8,3391.2,1683.7,3416.3,321.78,55.392
167.74,79.981,461.02,34.4,28,1580.3,616.01,1250,32.216,1255.6,29686,25.983,59.047,44.225,286.05,223.93,2028.7,3819.4,3391.3,1684.1,3416.5,321.78,55.394
167.74,79.983,461.05,34.4,28,1580.1,616.01,1250,32.217,1255.6,29681,25.978,59.033,44.224,286.04,223.94,2028.3,3819,3391.4,1684.4,3416.6,321.78,55.396
167.76,79.987,460.94,34.4,28,1580.9,616,1250,32.214,1255.6,29678,25.973,59.088,44.225,286.02,223.95,2030.2,3818.7,3391.6,1684.6,3416.7,321.78,55.398
167.83,80.004,461.02,34.4,28,1580.9,616,1250,32.2,1255.6,29678,25.971,59.085,44.235,286.03,223.98,2030,3818.5,3392.2,1684.7,3417,321.79,55.401
167.79,79.991,461.02,34.4,28,1580.6,616,1250,32.205,1255.6,29679,25.968,59.068,44.229,286.01,223.97,2029.4,3818.3,3392.1,1684.6,3417.2,321.79,55.404
167.76,79.98,460.88,34.4,28,1581.2,616,1250,32.212,1255.6,29681,25.964,59.114,44.223,285.99,223.97,2031,3818,3392,1684.5,3417.4,321.79,55.407
167.72,79.971,461.03,34.4,28,1580.1,616.01,1250,32.219,1255.6,29682,25.958,59.031,44.216,285.97,223.96,2028.2,3817.6,3391.8,1684.4,3417.5,321.79,55.41
167.69,79.964,461.06,34.4,28,1579.8,616.01,1250,32.224,1255.6,29682,25.951,59.009,44.21,285.94,223.96,2027.4,3817.2,3391.7,1684.4,3417.6,321.79,55.411
167.67,79.96,460.94,34.4,28,1580.3,616,1250,32.227,1255.6,29682,25.943,59.051,44.206,285.91,223.95,2028.9,3816.6,3391.6,1684.3,3417.6,321.79,55.412
167.61,79.946,460.89,34.4,28,1580.3,616,1250,32.236,1255.6,29682,25.934,59.051,44.196,285.87,223.93,2028.9,3816,3391.1,1684.4,3417.5,321.78,55.411
167.6,79.945,460.91,34.4,28,1580.1,616,1250,32.237,1255.6,29682,25.923,59.036,44.192,285.84,223.92,2028.3,3815.3,3390.9,1684.5,3417.3,321.78,55.407
167.65,79.96,461.18,34.4,28,1578.8,616.01,1250,32.224,1255.6,29683,25.915,58.936,44.199,285.83,223.92,2024.9,3814.7,3391,1684.6,3417,321.78,55.403
167.7,79.971,461.23,34.4,28,1578.7,616.01,1250,32.209,1255.6,29687,25.91,58.93,44.207,285.82,223.93,2024.7,3814.2,3391.1,1684.7,3416.7,321.78,55.399
167.71,79.975,461.28,34.4,28,1578.5,616,1250,32.198,1255.6,29693,25.905,58.915,44.213,285.8,223.92,2024.2,3813.9,3391.1,1684.7,3416.4,321.78,55.394
167.68,79.965,461.11,34.4,28,1579.4,616,1250,32.197,1255.6,29700,25.9,58.979,44.212,285.78,223.9,2026.4,3813.6,3390.7,1684.6,3416,321.77,55.388
167.71,79.972,461.11,34.4,28,1579.6,616,1250,32.186,1255.6,29708,25.897,58.993,44.219,285.78,223.9,2026.9,3813.3,3390.7,1684.5,3415.7,321.77,55.384
167.74,79.976,461.25,34.4,28,1578.9,616,1250,32.176,1255.6,29716,25.895,58.941,44.225,285.77,223.91,2025.1,3813.2,3390.7,1684.4,3415.5,321.77,55.38
167.73,79.972,461.26,34.4,28,1578.7,616,1250,32.172,1255.6,29725,25.894,58.928,44.227,285.77,223.9,2024.6,3813.1,3390.6,1684.3,3415.3,321.77,55.378
167.75,79.977,461.16,34.4,28,1579.5,616,1250,32.161,1255.6,29734,25.894,58.987,44.234,285.77,223.9,2026.7,3813.1,3390.7,1684.2,3415.2,321.77,55.376
167.76,79.977,461.2,34.4,28,1579.3,616,1250,32.155,1255.6,29743,25.895,58.973,44.239,285.77,223.91,2026.2,3813.2,3390.8,1684,3415.3,321.77,55.377
167.84,79.993,461.35,34.4,28,1578.8,616,1250,32.139,1255.5,29753,25.899,58.934,44.253,285.8,223.93,2024.8,3813.4,3391.3,1683.7,3415.5,321.78,55.379
167.86,79.995,461.22,34.4,28,1579.8,615.99,1250,32.129,1255.5,29763,25.905,59.008,44.261,285.82,223.95,2027.4,3813.8,3391.7,1683.3,3415.8,321.78,55.384
167.82,79.981,461.25,34.4,28,1579.4,616,1250,32.134,1255.5,29772,25.91,58.975,44.259,285.82,223.95,2026.3,3814.2,3391.6,1682.8,3416.2,321.79,55.39
167.8,79.971,461.23,34.4,28,1579.3,616,1250,32.14,1255.5,29779,25.914,58.973,44.256,285.83,223.95,2026.2,3814.5,3391.6,1682.4,3416.6,321.79,55.396
167.82,79.975,461.09,34.4,28,1580.3,615.99,1250,32.137,1255.5,29785,25.918,59.045,44.26,285.85,223.97,2028.7,3814.9,3392,1682,3417.1,321.79,55.403
167.78,79.962,460.98,34.4,28,1580.8,615.99,1250,32.146,1255.5,29788,25.922,59.078,44.254,285.85,223.96,2029.8,3815.1,3391.9,1681.8,3417.5,321.79,55.41
167.81,79.968,461.11,34.4,28,1580.1,616,1250,32.145,1255.5,29790,25.926,59.03,44.258,285.87,223.98,2028.1,3815.4,3392.3,1681.6,3418,321.8,55.417
167.75,79.951,461.4,34.4,28,1578,616.01,1250,32.159,1255.5,29791,25.928,58.877,44.248,285.86,223.97,2022.9,3815.6,3392.1,1681.6,3418.4,321.8,55.423
167.79,79.96,461.27,34.4,28,1579,616,1250,32.155,1255.5,29790,25.931,58.953,44.252,285.88,223.99,2025.5,3815.8,3392.4,1681.7,3418.7,321.8,55.428
167.75,79.949,461.24,34.4,28,1579,616,1250,32.164,1255.5,29789,25.932,58.947,44.246,285.87,223.99,2025.3,3815.9,3392.3,1681.9,3419,321.8,55.432
167.78,79.955,461.36,34.4,28,1578.4,616,1250,32.164,1255.5,29787,25.935,58.908,44.248,285.88,224,2023.9,3816.1,3392.5,1682.1,3419.2,321.81,55.435
167.72,79.941,461.25,34.4,28,1578.8,616,1250,32.175,1255.5,29784,25.935,58.934,44.239,285.87,223.98,2024.9,3816.1,3392.2,1682.5,3419.2,321.8,55.436
167.74,79.944,461.2,34.4,28,1579.2,616,1250,32.177,1255.5,29781,25.935,58.963,44.239,285.88,223.99,2025.8,3816.1,3392.3,1682.9,3419.3,321.8,55.436
167.65,79.921,461.18,34.4,28,1578.7,616,1250,32.195,1255.5,29776,25.932,58.932,44.224,285.85,223.96,2024.8,3816,3391.7,1683.4,3419.1,321.79,55.434
167.65,79.923,461.13,34.4,28,1579.1,616,1250,32.199,1255.5,29771,25.928,58.958,44.221,285.84,223.95,2025.7,3815.7,3391.5,1683.9,3418.8,321.79,55.43
167.63,79.919,461.16,34.4,28,1578.8,616,1250,32.205,1255.5,29765,25.924,58.937,44.215,285.82,223.93,2025,3815.4,3391.2,1684.5,3418.4,321.79,55.425
167.6,79.913,461.37,34.4,28,1577.3,616.01,1250,32.212,1255.5,29759,25.918,58.83,44.208,285.8,223.91,2021.3,3815,3390.8,1685,3417.9,321.78,55.418
167.58,79.909,461.35,34.4,28,1577.3,616.01,1250,32.215,1255.5,29753,25.911,58.831,44.203,285.78,223.89,2021.3,3814.5,3390.3,1685.4,3417.3,321.77,55.41
167.65,79.928,461.1,34.4,28,1579.2,615.99,1250,32.201,1255.5,29749,25.906,58.968,44.213,285.78,223.89,2026,3814.2,3390.4,1685.8,3416.8,321.77,55.401
167.65,79.926,461.11,34.4,28,1579.2,615.99,1250,32.197,1255.5,29747,25.902,58.966,44.213,285.76,223.88,2025.9,3813.9,3390.1,1685.9,3416.2,321.76,55.393
167.69,79.936,460.83,34.4,28,1581.2,615.98,1250,32.185,1255.5,29747,25.9,59.111,44.221,285.76,223.88,2030.9,3813.7,3390.1,1685.9,3415.7,321.76,55.385
167.73,79.944,460.59,34.4,28,1582.9,615.98,1250,32.173,1255.5,29749,25.9,59.237,44.23,285.77,223.88,2035.2,3813.7,3390.2,1685.7,3415.3,321.76,55.379
167.72,79.937,460.48,34.4,28,1583.5,615.98,1250,32.171,1255.5,29751,25.9,59.282,44.23,285.76,223.86,2036.8,3813.7,3389.9,1685.3,3415,321.76,55.374
167.72,79.936,460.59,34.4,28,1582.8,616,1250,32.168,1255.5,29755,25.9,59.231,44.232,285.76,223.86,2035.1,3813.7,3389.8,1684.8,3414.7,321.75,55.37
167.84,79.963,460.37,34.4,28,1584.9,615.98,1250,32.144,1255.5,29760,25.904,59.382,44.253,285.79,223.89,2040.3,3813.9,3390.6,1684.3,3414.8,321.76,55.371
167.87,79.964,460.51,34.4,28,1584.2,616,1250,32.135,1255.5,29767,25.91,59.332,44.26,285.81,223.91,2038.5,3814.3,3390.9,1683.6,3415.1,321.77,55.375
167.86,79.957,460.28,34.4,28,1585.6,615.99,1250,32.133,1255.5,29774,25.917,59.433,44.263,285.83,223.92,2042,3814.8,3391,1682.8,3415.5,321.77,55.38
167.89,79.959,460.44,34.4,28,1584.8,616,1250,32.129,1255.5,29781,25.924,59.372,44.269,285.85,223.94,2039.9,3815.3,3391.4,1682,3416,321.78,55.389
167.94,79.966,460.47,34.4,28,1584.9,616,1250,32.122,1255.5,29788,25.933,59.381,44.278,285.89,223.97,2040.2,3816,3392.1,1681.3,3416.8,321.79,55.4
167.93,79.959,460.41,34.4,28,1585.3,616,1250,32.124,1255.5,29793,25.943,59.407,44.279,285.91,223.99,2041.1,3816.6,3392.5,1680.6,3417.7,321.8,55.414
167.91,79.949,460.52,34.4,28,1584.5,616,1250,32.132,1255.5,29797,25.951,59.347,44.277,285.93,224.01,2039,3817.3,3392.8,1680.1,3418.7,321.8,55.428
167.98,79.961,460.51,34.4,28,1584.9,616,1250,32.127,1255.5,29801,25.961,59.38,44.285,285.97,224.05,2040.2,3818,3393.7,1679.7,3419.8,321.82,55.444
167.96,79.95,460.61,34.4,28,1584.2,616,1250,32.136,1255.5,29802,25.971,59.326,44.282,285.99,224.07,2038.3,3818.7,3394.1,1679.5,3420.9,321.83,55.46
167.95,79.944,460.58,34.4,28,1584.3,616,1249.9,32.145,1255.5,29802,25.98,59.333,44.279,286.02,224.1,2038.6,3819.3,3394.5,1679.5,3422,321.84,55.476
167.91,79.93,460.48,34.4,28,1584.7,616,1249.9,32.161,1255.5,29800,25.987,59.362,44.27,286.03,224.11,2039.6,3819.8,3394.7,1679.6,3423,321.84,55.491
168.01,79.952,460.33,34.4,28,1586.2,615.99,1249.9,32.153,1255.5,29797,25.997,59.475,44.282,286.07,224.16,2043.4,3820.4,3395.9,1680,3424.1,321.86,55.507
167.99,79.942,460.32,34.4,28,1586.1,615.99,1249.9,32.163,1255.5,29794,26.005,59.468,44.277,286.09,224.19,2043.2,3821.1,3396.3,1680.5,3425.1,321.87,55.522
168,79.941,460.4,34.4,28,1585.7,616,1249.9,32.172,1255.5,29790,26.014,59.436,44.275,286.12,224.21,2042.1,3821.7,3396.8,1681.1,3426.1,321.88,55.536
167.84,79.897,460.46,34.4,28,1584.4,616.01,1249.9,32.211,1255.5,29783,26.016,59.344,44.246,286.09,224.19,2039,3822,3396.2,1681.8,3426.8,321.88,55.547
167.84,79.897,460.67,34.4,28,1583.1,616.01,1249.9,32.226,1255.5,29774,26.016,59.25,44.238,286.1,224.2,2035.7,3822,3396.5,1682.6,3427.4,321.88,55.556
167.81,79.891,460.8,34.4,28,1582.2,616.01,1249.9,32.241,1255.5,29763,26.015,59.18,44.228,286.09,224.21,2033.3,3821.9,3396.6,1683.6,3427.9,321.88,55.564
167.79,79.885,460.93,34.4,28,1581.2,616.01,1249.9,32.254,1255.5,29751,26.012,59.109,44.218,286.07,224.21,2030.9,3821.7,3396.6,1684.6,3428.2,321.88,55.568
167.8,79.889,461.12,34.4,28,1580.1,616.02,1250,32.26,1255.5,29740,26.009,59.029,44.213,286.07,224.22,2028.1,3821.5,3396.8,1685.6,3428.4,321.88,55.571
167.9,79.914,461.2,34.4,28,1580.2,616.01,1250,32.247,1255.5,29732,26.009,59.033,44.225,286.08,224.26,2028.2,3821.4,3397.5,1686.4,3428.6,321.89,55.574
167.86,79.9,461.27,34.4,28,1579.5,616.01,1250,32.257,1255.5,29726,26.007,58.983,44.216,286.07,224.25,2026.5,3821.3,3397.4,1687,3428.8,321.89,55.575
167.87,79.902,461.08,34.4,28,1580.7,616,1250,32.258,1255.5,29721,26.006,59.075,44.216,286.07,224.26,2029.7,3821.2,3397.5,1687.4,3428.8,321.9,55.576
167.87,79.898,461.07,34.4,28,1580.8,616,1250,32.262,1255.5,29717,26.004,59.076,44.213,286.06,224.26,2029.7,3821.1,3397.6,1687.6,3428.9,321.9,55.578
167.85,79.892,461.19,34.4,28,1579.9,616,1250,32.268,1255.6,29713,26.001,59.016,44.207,286.04,224.26,2027.7,3821,3397.6,1687.7,3429.1,321.9,55.579
167.81,79.881,461.16,34.4,28,1579.9,616,1250,32.278,1255.6,29710,25.997,59.015,44.199,286.02,224.26,2027.6,3820.7,3397.4,1687.7,3429.1,321.9,55.58
167.75,79.863,461.14,34.4,28,1579.6,616,1250,32.293,1255.6,29705,25.99,58.993,44.186,285.99,224.24,2026.9,3820.3,3397.1,1687.6,3429.1,321.89,55.581
167.67,79.844,461.11,34.4,28,1579.3,616,1250,32.31,1255.6,29699,25.98,58.976,44.17,285.95,224.21,2026.3,3819.6,3396.5,1687.6,3428.9,321.88,55.579
167.69,79.851,461.13,34.4,28,1579.3,616,1250,32.308,1255.6,29694,25.97,58.975,44.169,285.92,224.21,2026.2,3818.9,3396.5,1687.5,3428.7,321.88,55.576
167.71,79.858,461.14,34.4,28,1579.4,616,1250,32.302,1255.6,29690,25.961,58.981,44.171,285.9,224.21,2026.5,3818.2,3396.5,1687.5,3428.5,321.88,55.573
167.69,79.853,461.16,34.4,28,1579.1,616,1250,32.302,1255.6,29687,25.951,58.962,44.168,285.86,224.2,2025.8,3817.6,3396.2,1687.3,3428.2,321.88,55.568
167.7,79.856,461.22,34.4,28,1578.8,616,1250,32.296,1255.6,29687,25.943,58.94,44.169,285.84,224.18,2025,3816.9,3396,1687.2,3427.7,321.87,55.561
167.73,79.861,461.13,34.4,28,1579.5,616,1250,32.286,1255.6,29689,25.935,58.988,44.173,285.82,224.18,2026.7,3816.4,3395.8,1686.9,3427.2,321.87,55.554
167.82,79.881,461.05,34.4,28,1580.6,615.99,1250,32.263,1255.6,29693,25.932,59.064,44.189,285.82,224.19,2029.3,3816.1,3396.2,1686.7,3426.9,321.87,55.548
167.8,79.874,460.95,34.4,28,1581,615.99,1250,32.257,1255.6,29700,25.928,59.099,44.191,285.81,224.18,2030.5,3815.9,3395.9,1686.4,3426.6,321.87,55.543
167.8,79.87,460.83,34.4,28,1581.8,615.99,1250,32.251,1255.6,29707,25.926,59.154,44.194,285.8,224.17,2032.4,3815.7,3395.7,1686.1,3426.2,321.87,55.539
167.82,79.872,460.62,34.4,28,1583.2,615.99,1250,32.242,1255.6,29716,25.924,59.261,44.2,285.79,224.17,2036.1,3815.6,3395.7,1685.8,3426,321.86,55.536
167.84,79.873,460.86,34.4,28,1581.9,616,1250,32.234,1255.6,29724,25.924,59.16,44.206,285.79,224.17,2032.6,3815.6,3395.8,1685.4,3426,321.87,55.535
167.86,79.874,460.77,34.4,28,1582.5,616,1250,32.225,1255.6,29733,25.925,59.208,44.212,285.8,224.18,2034.3,3815.6,3395.9,1685.1,3426,321.87,55.535
167.96,79.897,460.76,34.4,28,1583.3,615.99,1250,32.202,1255.6,29744,25.931,59.257,44.232,285.83,224.22,2036,3816,3396.7,1684.8,3426.4,321.88,55.54
167.91,79.877,460.71,34.4,28,1583.2,616,1250,32.206,1255.5,29754,25.935,59.258,44.229,285.83,224.21,2036,3816.4,3396.6,1684.3,3426.7,321.88,55.545
168.02,79.9,460.74,34.4,28,1583.7,615.99,1250,32.186,1255.5,29765,25.944,59.291,44.247,285.87,224.25,2037.1,3816.9,3397.5,1683.9,3427.3,321.89,55.553
167.99,79.884,460.89,34.4,28,1582.6,616,1250,32.191,1255.5,29775,25.951,59.21,44.245,285.89,224.26,2034.3,3817.5,3397.6,1683.3,3428,321.9,55.563
167.99,79.88,461.02,34.4,28,1581.8,616.01,1250,32.192,1255.5,29783,25.959,59.152,44.248,285.91,224.28,2032.3,3818.1,3398,1682.9,3428.8,321.9,55.575
167.96,79.866,461.08,34.4,28,1581.2,616.01,1250,32.202,1255.5,29789,25.966,59.109,44.243,285.92,224.29,2030.9,3818.6,3398.1,1682.5,3429.6,321.91,55.586
167.97,79.866,460.94,34.4,28,1582.2,616,1250,32.204,1255.5,29793,25.973,59.182,44.245,285.94,224.31,2033.4,3819.1,3398.6,1682.2,3430.4,321.92,55.599
168.03,79.877,461.13,34.4,28,1581.4,616,1250,32.198,1255.5,29796,25.983,59.119,44.253,285.98,224.35,2031.2,3819.7,3399.5,1682.1,3431.4,321.93,55.613
168.07,79.882,461.13,34.4,28,1581.7,616,1250,32.195,1255.5,29799,25.994,59.139,44.26,286.02,224.39,2031.9,3820.5,3400.2,1682.1,3432.4,321.94,55.628
168.07,79.874,461.02,34.4,28,1582.3,616,1250,32.201,1255.5,29801,26.004,59.183,44.259,286.04,224.42,2033.4,3821.2,3400.7,1682.2,3433.5,321.95,55.643
168.05,79.865,461.08,34.4,28,1581.8,616,1249.9,32.212,1255.5,29802,26.014,59.15,44.255,286.07,224.44,2032.3,3822,3401.1,1682.3,3434.5,321.96,55.658
168.05,79.859,460.88,34.4,28,1583.1,615.99,1249.9,32.223,1255.5,29800,26.023,59.241,44.252,286.09,224.46,2035.4,3822.6,3401.5,1682.5,3435.5,321.97,55.673
168.08,79.862,460.79,34.4,28,1583.8,615.99,1249.9,32.227,1255.5,29798,26.032,59.294,44.253,286.12,224.5,2037.2,3823.2,3402.2,1682.8,3436.5,321.98,55.688
168.04,79.848,460.7,34.4,28,1584.1,615.99,1249.9,32.243,1255.5,29793,26.04,59.318,44.244,286.13,224.51,2038,3823.8,3402.5,1683.3,3437.5,321.99,55.702
168.05,79.847,460.82,34.4,28,1583.4,616,1249.9,32.253,1255.5,29788,26.047,59.268,44.241,286.15,224.54,2036.3,3824.3,3403,1683.9,3438.5,322,55.716
168.06,79.845,460.81,34.4,28,1583.5,616,1249.9,32.263,1255.5,29781,26.053,59.275,44.237,286.17,224.57,2036.6,3824.8,3403.6,1684.4,3439.4,322.01,55.73
168.19,79.876,461.04,34.4,28,1583,616,1249.9,32.249,1255.5,29777,26.064,59.232,44.253,286.22,224.64,2035.1,3825.4,3405,1685,3440.6,322.03,55.746
168.16,79.86,461.29,34.4,28,1581.2,616.01,1249.9,32.263,1255.5,29773,26.074,59.102,44.245,286.24,224.66,2030.6,3826.1,3405.4,1685.5,3441.7,322.04,55.761
168.17,79.857,461.47,34.4,28,1580.2,616.01,1249.9,32.272,1255.5,29769,26.083,59.025,44.243,286.27,224.7,2028,3826.7,3406.1,1685.8,3442.8,322.06,55.777
168.12,79.839,461.35,34.4,28,1580.6,616.01,1249.9,32.292,1255.5,29764,26.089,59.057,44.231,286.27,224.72,2029.1,3827.2,3406.4,1686.1,3443.9,322.06,55.793
168.06,79.819,461.05,34.4,28,1582,615.99,1249.9,32.317,1255.5,29756,26.092,59.166,44.216,286.27,224.73,2032.8,3827.5,3406.5,1686.4,3444.9,322.07,55.808
167.98,79.799,460.98,34.4,28,1582,616,1249.9,32.344,1255.5,29745,26.092,59.165,44.197,286.25,224.73,2032.8,3827.6,3406.5,1686.7,3445.7,322.07,55.821
167.94,79.788,460.85,34.4,28,1582.6,615.99,1249.9,32.364,1255.5,29732,26.089,59.208,44.183,286.24,224.74,2034.3,3827.4,3406.7,1687.2,3446.4,322.07,55.832
167.92,79.783,460.88,34.4,28,1582.3,616,1249.9,32.38,1255.5,29718,26.084,59.188,44.171,286.22,224.75,2033.6,3827.1,3406.8,1687.8,3447,322.08,55.84
167.85,79.766,461.03,34.4,28,1580.9,616.01,1250,32.402,1255.6,29704,26.075,59.087,44.153,286.18,224.74,2030.1,3826.5,3406.5,1688.4,3447.3,322.08,55.845
167.86,79.769,461.19,34.4,28,1580,616.01,1250,32.41,1255.6,29691,26.066,59.017,44.146,286.16,224.74,2027.7,3825.9,3406.6,1689,3447.4,322.08,55.846
167.91,79.783,461.2,34.4,28,1580.2,616,1250,32.405,1255.6,29680,26.058,59.034,44.148,286.14,224.75,2028.3,3825.3,3406.9,1689.5,3447.4,322.08,55.846
167.9,79.78,461.21,34.4,28,1580.1,616,1250,32.406,1255.6,29672,26.05,59.028,44.144,286.12,224.75,2028.1,3824.7,3406.8,1690,3447.2,322.08,55.843
167.9,79.779,461.1,34.4,28,1580.8,616,1250,32.407,1255.6,29666,26.042,59.077,44.141,286.09,224.75,2029.8,3824.2,3406.7,1690.3,3447,322.08,55.839
167.77,79.745,461.18,34.4,28,1579.5,616.01,1250,32.43,1255.6,29661,26.029,58.987,44.119,286.03,224.7,2026.7,3823.4,3405.7,1690.6,3446.4,322.07,55.831
167.79,79.751,461.32,34.4,28,1578.8,616.01,1250,32.428,1255.6,29656,26.017,58.933,44.117,285.99,224.69,2024.8,3822.5,3405.5,1690.9,3445.8,322.06,55.823
167.79,79.75,461.1,34.4,28,1580.1,616,1250,32.425,1255.6,29653,26.004,59.03,44.116,285.95,224.67,2028.2,3821.6,3405.2,1691.2,3445.2,322.05,55.814
167.74,79.739,461,34.4,28,1580.4,616,1250,32.428,1255.6,29651,25.99,59.056,44.108,285.9,224.64,2029,3820.7,3404.6,1691.4,3444.4,322.04,55.803
167.84,79.763,461.01,34.4,28,1580.9,615.99,1250.1,32.406,1255.6,29652,25.98,59.091,44.122,285.89,224.65,2030.2,3819.9,3404.8,1691.5,3443.8,322.04,55.793
167.85,79.763,461.02,34.4,28,1580.9,616,1250.1,32.394,1255.6,29656,25.971,59.091,44.127,285.86,224.64,2030.2,3819.3,3404.6,1691.4,3443.2,322.04,55.784
167.89,79.771,460.86,34.4,28,1582.2,615.99,1250.1,32.377,1255.6,29663,25.965,59.179,44.136,285.85,224.64,2033.3,3818.8,3404.6,1691,3442.7,322.04,55.776
167.89,79.766,461.01,34.4,28,1581.2,616,1250.1,32.368,1255.6,29672,25.959,59.111,44.14,285.83,224.62,2030.9,3818.4,3404.3,1690.5,3442.2,322.03,55.769
167.86,79.756,460.91,34.4,28,1581.7,616,1250.1,32.364,1255.6,29682,25.953,59.149,44.14,285.8,224.6,2032.2,3818,3403.9,1689.8,3441.8,322.03,55.763
167.91,79.765,460.83,34.4,28,1582.5,615.99,1250.1,32.349,1255.6,29693,25.95,59.2,44.15,285.8,224.61,2034,3817.8,3404.1,1689,3441.5,322.03,55.759
167.85,79.746,460.8,34.4,28,1582.3,616,1250.1,32.351,1255.6,29703,25.945,59.191,44.146,285.77,224.58,2033.7,3817.5,3403.6,1688.3,3441.2,322.02,55.755
167.87,79.749,460.79,34.4,28,1582.5,616,1250.1,32.342,1255.6,29713,25.942,59.207,44.152,285.76,224.58,2034.2,3817.3,3403.5,1687.6,3441,322.02,55.753
167.91,79.756,460.5,34.4,28,1584.6,615.98,1250.1,32.327,1255.6,29723,25.941,59.356,44.162,285.76,224.59,2039.3,3817.2,3403.7,1686.9,3441,322.02,55.752
167.94,79.758,460.59,34.4,28,1584.2,615.99,1250.1,32.315,1255.6,29733,25.942,59.324,44.17,285.77,224.59,2038.3,3817.2,3403.8,1686.3,3441,322.02,55.752
167.88,79.737,460.39,34.4,28,1585,615.99,1250.1,32.321,1255.6,29743,25.941,59.391,44.165,285.75,224.57,2040.5,3817.2,3403.3,1685.7,3441,322.02,55.752
167.84,79.726,460.1,34.4,28,1586.6,615.98,1250,32.324,1255.6,29751,25.939,59.505,44.162,285.74,224.55,2044.5,3817.1,3403,1685.2,3440.8,322.01,55.751
167.88,79.733,460.29,34.4,28,1585.7,616,1250,32.315,1255.6,29757,25.939,59.438,44.169,285.74,224.56,2042.2,3817.1,3403.1,1684.8,3440.8,322.01,55.75
167.84,79.719,460.05,34.4,28,1586.9,615.99,1250,32.319,1255.6,29762,25.937,59.529,44.165,285.73,224.54,2045.3,3817.1,3402.7,1684.7,3440.6,322.01,55.748
167.81,79.711,460.05,34.4,28,1586.8,616,1250,32.321,1255.6,29767,25.935,59.521,44.163,285.72,224.52,2045,3816.9,3402.3,1684.7,3440.4,322,55.745
167.78,79.701,460.1,34.4,28,1586.3,616,1250,32.325,1255.6,29769,25.932,59.482,44.159,285.7,224.49,2043.7,3816.8,3401.8,1684.8,3440,321.99,55.74
167.75,79.691,460.31,34.4,28,1584.8,616.01,1250,32.33,1255.6,29771,25.928,59.375,44.153,285.68,224.47,2040,3816.5,3401.3,1685.1,3439.5,321.98,55.733
167.77,79.697,460.45,34.4,28,1584.1,616.01,1250,32.324,1255.6,29772,25.924,59.322,44.157,285.67,224.45,2038.2,3816.2,3401.1,1685.4,3438.9,321.98,55.726
167.74,79.686,460.68,34.4,28,1582.4,616.02,1250,32.327,1255.6,29773,25.92,59.2,44.152,285.65,224.42,2034,3815.9,3400.4,1685.8,3438.3,321.97,55.716
167.79,79.699,460.7,34.4,28,1582.6,616.01,1250,32.313,1255.6,29775,25.917,59.214,44.162,285.65,224.42,2034.5,3815.7,3400.3,1686.2,3437.6,321.96,55.706
167.84,79.707,460.66,34.4,28,1583.1,616,1250,32.299,1255.6,29778,25.917,59.25,44.171,285.66,224.41,2035.7,3815.7,3400.2,1686.5,3437,321.96,55.697
167.83,79.7,460.7,34.4,28,1582.8,616,1250,32.296,1255.5,29782,25.917,59.226,44.173,285.65,224.39,2034.9,3815.7,3399.8,1686.6,3436.3,321.95,55.688
167.9,79.714,460.61,34.4,28,1583.8,615.99,1250,32.279,1255.5,29787,25.92,59.3,44.186,285.67,224.39,2037.4,3815.9,3399.9,1686.6,3435.9,321.95,55.681
167.96,79.725,460.47,34.4,28,1585.1,615.99,1250,32.262,1255.5,29793,25.926,59.389,44.201,285.7,224.4,2040.5,3816.3,3400.2,1686.4,3435.6,321.95,55.677
168.02,79.732,460.32,34.4,28,1586.3,615.99,1250,32.247,1255.5,29801,25.935,59.482,44.214,285.73,224.42,2043.7,3816.9,3400.5,1686.1,3435.6,321.95,55.677
